SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
Cc1c(O)ccc(C(=O)O)c1O,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(O)ccc(C2(O)C(=O)c3ccccc3C2=O)c1O,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(O)ccc(C=O)c1O,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,,
Cc1c(O)ccc(O)c1O,3.36,,,,,3.63,,2.63,,,,,3.3,,,,,,,,,,,,,,,,
Cc1c(O)ccc([N+](=O)[O-])c1[N+](=O)[O-],,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,
Cc1c(O)ccc2cc(Br)ccc12,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(O)cccc1-n1c(CF)nc2ccc(N)cc2c1=O,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(O)cccc1O,,,,,,,,,,,,,,,,,2.79,,,,,,,,,,,,
Cc1c(OC(=O)N(C)C)cc(C(C)C)cc1[N+](C)(C)C,,,,,,,,,,,,,5.75,5.21,,,,,,,,,,,,,,,
Cc1c(OC(=O)N(CCCl)CCCl)cc(C(C)C)cc1[N+](C)(C)C,,,,,,,,,,,4.01,,,,,,,,,,,,,,,,,,
Cc1c(OC(C)C(=O)O)cccc1C(=O)c1ccc(Cl)c(Cl)c1,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,
Cc1c(OC(C)C(=O)O)cccc1C(=O)c1ccc(Cl)cc1,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,
Cc1c(OC(C)C(=O)O)cccc1C(=O)c1ccc(Cl)cc1Cl,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,
Cc1c(OC(C)C(=O)O)cccc1C(=O)c1ccccc1,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,
Cc1c(OCC(=O)O)cccc1C(=O)c1ccc(Cl)cc1,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,
Cc1c(OCC(C)(C)CS(N)(=O)=O)nn2ncnc2c1C,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,1.87,4.16,,,,,1.87,1.87,,,,1.87,1.87,,,,1.87,,,,,,,,,,,,5.57
Cc1c(OCCCN(C)C)n[nH]c1-c1ccc(Cl)cc1,3.25,,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,
Cc1c(OCCCN2CCCCC2)n[nH]c1-c1ccc(Cl)cc1,3.89,,,,,,,3.29,,,,,,,,,,,,,,,,,,,,,
Cc1c(OCCN2CCOCC2)n[nH]c1-c1ccc(Cl)cc1,3.46,,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,
Cc1c(OCCN2CCOCC2)n[nH]c1-c1ccccc1,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,
Cc1c(OCCS(=O)CC(C)C)c(=O)n(CCS(=O)CC(C)C)c(=O)n1CCS(=O)CC(C)C,2.48,,,,,,,1.98,,,,,,,,,,,,,,,,,,,,,
Cc1c(S(=O)(=O)N(C)C)c(=O)n(-c2ccccc2)n1C,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(S(=O)(=O)N2CCCCC2)c(=O)n(-c2ccccc2)n1C,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(S(=O)(=O)N2CCOCC2)c(=O)n(-c2ccccc2)n1C,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(S(=O)(=O)NC2CCCCC2)c(=O)n(-c2ccccc2)n1C,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(S(=O)(=O)NCCO)c(=O)n(-c2ccccc2)n1C,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(Sc2n[nH]c(Cc3ccccc3)n2)c(=O)n(-c2ccccc2)n1C,,,,,,,3.31,,,,,,,,,,,,,,,,,,,,,,
Cc1c([C@H](C)C2[C@H](O)C[C@H](C)C[N+]2(C)C)ccc2c1C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,,,,,,4.82,,,,,,,,,,,,,,,,,,,,,,,
Cc1c([C@H](C)[C@@H]2NC[C@@H](C)C[C@H]2O)ccc2c1C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,,,,,,5.12,,,,,,,4.96,,,,,,,,,,,,,,,,
Cc1c([C@H](C)[C@@H]2NC[C@@H](C)C[C@H]2O)ccc2c1C[C@H]1[C@H]2CC=C2C[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@]21C,,,,,,4.28,,,,,,,4.28,,,,,,,,,,,,,,,,
Cc1c([C@H](C)[C@H]2[C@H](O)C[C@H](C)CN2C)ccc2c1C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,,,,,,4.62,,,,,,,,,,,,,,,,,,,,,,,
Cc1c([C@H](C)[C@H]2[C@H](O)C[C@H](C)CN2CC(C)C)ccc2c1C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,,,,,,4.16,,,,,,,,,,,,,,,,,,,,,,,
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],,,,,,,,1.87,,,,,,,,1.3,1.47,,,,,,,,,,,,
Cc1c([N+](=O)[O-])cc(C(C)(C)C)c(OC(=O)CCl)c1[N+](=O)[O-],,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,
Cc1c([N+](=O)[O-])cc(C(C)C)c(O)c1[N+](=O)[O-],,,,,,,,,,,,,,,,,,,3.38,,,,3.23,,,,,,
Cc1c([N+](=O)[O-])cc(N)cc1[N+](=O)[O-],,,,,,,,2.17,,,,,,,,,2.31,,,,,,,,,,,,
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],,,,,4.36,,,2.54,,,,,,,,,2.51,,,,,,,,,,,,
Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,,,,,,,,,,,,,,,,1.75,1.75,,,,,,,,,,,,
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],,3.16,,,,,,2.44,,,,,,,,,3.01,,,,,,,,,,,,
Cc1c([NH2+]C(=O)CN(C)C)c(=O)n(C2CCCCC2)c(=O)n1C,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c([O-])no[n+]1-c1ccccc1,,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,
Cc1c([O-])on[n+]1CCCN(C)C,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c([O-])on[n+]1CCN1CCCC1,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c([O-])on[n+]1CCN1CCCCC1,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2[nH]c3ccccc3c2cc2c(=O)[nH][nH]c(=O)c12,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,
Cc1c2[nH]c3ccccc3c2cc[n+]1CCCCCCCCCC[N+](C)(C)C,,,,,,5.37,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2[nH]c3ccccc3c2cc[n+]1CCCCCC[n+]1ccc2c([nH]c3ccccc32)c1C,,,,,,4.71,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2[nH]c3ccccc3c2cc[n+]1CCC[N+](C)(C)Cc1ccccc1,,,,,,5.02,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(-c3ccccc3)nc(=O)n(C(C)C)c2c(-c2ccccc2)n1C,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(=O)[nH][nH]c(=O)c2cc2c3ccccc3n(C)c12,,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,
Cc1c2c(NCCCN(C)C)nccc2c(C)c2c1c1cc(O)ccc1n2C,,,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c([n+]([O-])c3ccccc13)CCNCC2,,,,,,,,,,,,,2.98,,,,,,,,,,,,,,,,
Cc1c2c([nH]c(=O)c1CCN1CCN(c3ccccc3)CC1)CC(C)(C)CC2=O,,,,,,,,3.14,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(c(Br)n1C)NC(=O)CN=C2c1ccccc1,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(c(Cl)n1C)NC(=O)CN=C2c1ccccc1,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(c(O)c3c(O)cccc13)C(=O)[C@]1(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]1C2,,,,,,3.5,,,4.1,,,,,,,,,,,,,,,,,,,,
Cc1c2c(c(O)c3c(O)cccc13)C(=O)[C@]1(O)C(O)=C(C(N)=O)C(=O)[C@H](N(C)C)[C@@H]1C2,,,,,,3.34,,,4.16,,,,,,,,,,,,,,,,,,,,
Cc1c2c(c([N+](=O)[O-])n1C)NC(=O)CN=C2c1ccccc1,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(cc[n+]1C)c1ccccc1n2CCCCCn1c2ccccc2c2cc[n+](C)c(C)c21,,,,,,5.72,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(cc[n+]1CCCCCC[n+]1ccc3c4ccccc4n(C)c3c1C)c1ccccc1n2C,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(cc[n+]1CCCCC[N+](C)(C)C)[nH]c1ccccc12,,,,,,5.28,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(cc[n+]1CCC[N+](C)(C)C)c1ccccc1n2C,,,,,,4.28,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(cc[n+]1CCC[N+]1(C)CCCC1)C1C=CC=CC1=N2,,,,,,4.72,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(cc[n+]1CCC[N+]1(C)CCCC1)c1ccccc1n2C,,,,,,4.54,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(cc[n+]1CCC[N+]1(C)CCCCC1)C1C=CC=CC1=N2,,,,,,4.64,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(cn1C)N(C)C(=O)CN=C2c1ccccc1,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(cn1CC(C)C)NC(=O)CN=C2c1ccccc1,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(n(C)c1C)CCCC2=O,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c(nc3ccc(Cl)cc13)CCNCC2,,,,,,,,,,,,,3.17,,,,,,,,,,,,,,,,
Cc1c2c(nc3ccccc13)C(O)CCNC2,,,,,,,,,,,,,3.38,,,,,,,,,,,,,,,,
Cc1c2c(nc3ccccc13)CCCNC2,,,,,,,,,,,,,3.17,,,,,,,,,,,,,,,,
Cc1c2c(nc3ccccc13)CCNCC2,,,,,,,,,,,,,3.54,,,,,,,,,,,,,,,,
Cc1c2c(nn(CCN3CCOCC3)c1=O)-c1ccccc1CC2,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2c[n+](C)ccc2c(C)n2cc3ccc(N)cc3c12,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2cc(N)ccc2c2ccc(N)cc2[n+]1C,,,,,,4.33,,,,,,,3.66,,,,,,,,,,,,,,,,
Cc1c2cc3c(c1O)C(=O)CC(O3)c1ccc(O)c(c1)-c1ccc(O)c(c1)C(=O)OCC1O[C@@H](O2)C(O)C(O)[C@@H]1O,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2cc3c(c1O)C(=O)CC(O3)c1ccc(O)c(c1)-c1cccc(c1O)C(=O)OCC1O[C@@H](O2)C(O)C(O)[C@@H]1O,,,,,,5.55,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12,4.715,,,,,4.62,4.01,,,,,,,,,,,,,,,4.27,,,,,,,
Cc1c2ccccc2c(C)c2ccccc12,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccccc2c(CO)c2ccc3ccccc3c12,,,,,,,,,,,,,,,,,,,,,,3.57,,,,,,,
Cc1c2ccccc2cc2c(=O)cc(N(C)C)oc12,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccccc2cc2c(=O)cc(N3CCCC3)oc12,,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccccc2cc2c3c(ccc12)C(C)CC3,,,,,,,,,,,,,,,,,,,2.39,,,,,,,,,,
Cc1c2ccccc2cc[n+]1CCC[N+](C)(C)C,,,,,,3.83,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccccc2nc2ccccc12,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,
Cc1c2ccnc(NCC(O)CO)c2cc2c1[nH]c1ccncc12,,,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccnc(NCCCN(C)C)c2c(C)c2c1[nH]c1ccncc12,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccnc(NCCCN(CCO)CCO)c2cc2c1[nH]c1ccncc12,,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccnc(NCCN(C)C)c2cc2c1[nH]c1ccc(O)cc12,,,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccncc2c(C)c2c1[nH]c1cc([N+](=O)[O-])ccc12,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccncc2c(C)c2c1[nH]c1ccc(N)cc12,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccncc2c(C)c2c1[nH]c1ccc(O)cc12,3.72,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,3.2166667,,,,,4.1,,3.14,,,,,,,,,,,,,,,,,,,,,
Cc1c2ccncc2cc2c1[nH]c1ccccc12,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccc(Br)cc13)CN(C)C(C)C2,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccc(Cl)cc13)CN(C)CC2,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CCOC2(C)CC(C)N1CCN(C)CC1,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CCOC2(C)CC(C)N1CCOCC1,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CCOC2(C)CCCN,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CCOC2(C)CCCN(C)C,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CCOC2(C)CCCN1CCCCC1,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CCOC2(C)CCN(C)C,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CCOC2(C)CCN1CCCCC1,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CCOC2(C)CCN1CCN(C)CC1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CCOC2(C)CCN1CCOCC1,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CN(C)C(C)C2,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CN(C)CC2,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2n(c3ccccc13)CNCC2,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2nc3ccccc3c-2ccn1CCCCCC[N+](C)(C)C,,,,,,5.25,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2nc3ccccc3c-2ccn1CCC[N+](C)(C)C,,,,,,4.22,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,5.91,,,,,6.21,,,,,,,,,,,,,,,,,,,,,,,
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CC(=O)CC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,6.63,,,,,6.1,,,,,,,6.63,,,,,,,,,,,,,,,,
Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,6.3,,,,6.34,6.09,7.1,4.88,,,,6.2,6.4,,,,5.24,,,,,6.44,,,,,,,6.52
Cc1c[nH]c(=O)[nH]c1=O,,,2.1,,,,,1.56,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c(=O)cn1,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c(=S)[nH]1,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c(=S)[nH]c1=O,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,
Cc1c[nH]c(=S)[nH]c1=S,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c(C)c1C(=O)O[C@@H](C)C1=CC[C@@]23OCCN(C)C[C@@]12C[C@@H](O)[C@]12O[C@]4(O)CC[C@@]1(C)[C@H](CC=C23)C4,8.43,,8.43,,,9.73,,,8.67,,,,8.43,,,,,,,,,,,,,,,,
Cc1c[nH]c2cccc(OCC(O)CNC(C)(C)C)c12,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c2cccc(OCC(O)CNC(C)C)c12,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c2ccccc12,2.87,,,,,,,,,,,,,,,,1.58,,,,,,2.45,,,,,,
Cc1cc(-c2c(Br)c(C)c(O)c(Br)c2Br)ccc1O,,,,,,,,,,,2.24,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cc[n+](C)cc2)c[nH]1,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,
Cc1cc(-c2cc[n+](C)cc2)no1,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cc[n+](C)cc2)on1,,,,,,,,2.32,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cc[n+](C)cc2C)on1,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cc[n+](CC3CC3)cc2)on1,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(Br)cc2)nn(CCN2CCOCC2)c1=O,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(Cl)cc2)nn(CCN(C)C)c1=O,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(Cl)cc2)nn(CCN2CCOCC2)c1=O,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(Cl)cc2)nnc1NCCN1CCOCC1,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(F)cc2)nnc1NCCN1CCOCC1,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(N)cc2)nnc1NCCN1CCOCC1,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(N=C=O)c(C)c2)ccc1N=C=O,,,,,,3.67,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc([N+](=O)[O-])cc2)nnc1NCCN1CCOCC1,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc3ccccc3c2)nnc1NCCN1CCOCC1,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cccc(Br)c2)nn(CCN2CCOCC2)c1=O,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cccc(Cl)c2)nn(CCN2CCOCC2)c1=O,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cccc(Cl)c2)nnc1NCCN1CCOCC1,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cccc(O)c2)nn(CCN2CCOCC2)c1=O,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cccc(O)c2)nnc1NCCN1CCOCC1,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cccc3ccccc23)nnc1NCCN1CCOCC1,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)c(C(=O)c2ccc(Cl)cc2)c(=O)n1C,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)n(C[C@@H]2CC3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)n1,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,
Cc1cc(-c2ccccc2)n[nH]1,2.61,,,,,,,2.5,,,,,3.2,,,,1.94,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(C(C)CN2CCOCC2)c1=O,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(C2CCN(C)CC2)c1=O,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CC(=O)N2CCOCC2)c1=O,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CCCN(C)C)c1=O,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CCCN2CCOCC2)c1=O,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CCN(C(C)C)C(C)C)c1=O,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CCN(C)C)c1=O,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CCN2CCCC2)c1=O,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CCN2CCCCC2)c1=O,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CCN2CCN(C)CC2)c1=O,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CCN2CCOCC2)c1=O,2.92,,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CC[N+](C)(C)C)c1=O,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CC[N+]2(C)CCOCC2)c1=O,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CC[N+]2([O-])CCOCC2)c1=O,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn(CN2CCOCC2)c1=O,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn1C[C@@H]1CC2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,,,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nn2c(C)nnc12,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1N,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1N(C)N,,,,,,2.98,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1NCC(C)N1CCOCC1,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1NCC(C)O,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,
Cc1cc(-c2ccccc2)nnc1NCCCCN,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1NCCCCO,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,,
Cc1cc(-c2ccccc2)nnc1NCCCN,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1NCCCN1CCOCC1,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1NCCN,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1NCCN(C)C,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1NCCN1CCCC1,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1NCCN1CCCCC1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,3.75,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,,
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1=O,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
