SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,,,,,,4.41,,3.41,,,,,,,,,3.26,,,,,,,,,,,,
CCN(CC)CCOCCOC(=O)C(c1ccccc1)N1CC=CCC1,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCOC(=O)C(c1ccccc1)N1CCCCC1,,,,,,3.88,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,3.63,,,,,4.23,3.63,3.3266666,,,,2.62,3.51,,,,2.9366667,,,,,4.1800003,,,,,,,
CCN(CC)CCOCCOC(=O)CC1(C)Oc2ccccc2O1,2.87,,,,,,,,,,,,,,,,,,,,,4.58,,,,,,,
CCN(CC)CCOCCOC(=O)CC1(c2ccccc2)Oc2ccccc2O1,3.82,,,,,,,,,,,,,,,,,,,,,4.69,,,,,,,
CCN(CC)CCOCCOC(=O)N1c2ccccc2Sc2cccnc21,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCOC(c1ccccc1)c1ccccc1,,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCOCCOCCN(CC)CC,4.18,,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCOCCOCCOc1cc(C)ccc1C(C)C,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCOc1ccccc1,,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1c(C)cccc1C,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1cc(N)ccc1Cl,,,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1ccc(C)cc1,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1ccc(Cl)cc1,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1ccc(N)cc1,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1ccc(OC)cc1,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1cccc(C(F)(F)F)c1,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1cccc(Cl)c1,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1cccc(N)c1,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1ccccc1,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1ccccc1Cl,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCc1ccncc1,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCCn1c(C)ccc1C,,,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOC[C@H](O)c1ccc2sccc2c1,,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCc1cc(Br)cc(Br)c1OC,3.45,,,,,,3.6,3.27,,,,,,,,,2.9,,,,,,,,,,,,
CCN(CC)CCOCc1cc(Br)ccc1OC,3.41,,,,,,3.6,3.11,,,,,,,,,3.16,,,,,,,,,,,,
CCN(CC)CCOCc1cc(OC)c(OC)c(OC)c1,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCc1ccc(N)cc1,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCc1ccccc1,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOCc1cccnc1,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCONC(=NC(C)=O)C1COc2ccccc2O1,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOOC(=O)C(c1ccccc1)C1CCSC1,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOOC(=O)C(c1ccccc1)C1CCSCC1,,,,,,3.84,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOP(C)(=O)N1CCOCC1,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOP(C)(=O)OC1CCCCC1,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCO[C@@H](C)C1CC2[C@@H](C1)C2(C)C,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,
CCN(CC)CCO[C@@H]1C2OC(C)(C)OC2O[C@@H]1[C@H]1COC(C)(C)O1,,,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCO[C@@H]1C[C@@H]2[C@H](C[C@@]1(C)O)C2(C)C,,,,,,3.66,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCO[C@@H]1C[C@H]2C[C@H](OC2(C)C)[C@H]1C,2.75,,,,,,,,,,,,,,,,,,,,,3.49,,,,,,,
CCN(CC)CCO[C@H]1C[C@@H](C(C)(C)O)[C@@H]2C[C@]12C,,,,,,3.57,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(Br)cc(C(=O)c2c(-c3c(C)cc(C)cc3C)oc3ccccc23)cc1Br,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(Br)cc(N)cc1OC,,,,,,4.27,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(Br)cc(N)cc1OCc1ccccc1,,,,,,5.14,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(C(=O)OC)cc([N+](=O)[O-])cc1[N+](=O)[O-],3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(C(=O)OC)cccc1-c1ccccc1,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(C(C)C)ccc(C)c1C(=O)O,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(C(C)C)ccc(C)c1C(=O)OC,,,,,,3.98,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(C(N)=O)cccc1-c1ccccc1,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(C(O)CCc2ccc(OC)cc2)c(OC)c2ccoc2c1OC,,,,,,4.21,,3.38,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(C)cc(C(=O)CC(c2ccccc2)c2ccccc2)cc1C,,,,,,3.89,,2.39,,,,,,,,,,,,,,3.94,,,,,,,
CCN(CC)CCOc1c(C)cc(C)cc1C,,,,,,3.78,,,,,,,2.71,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(C)cccc1C,3.5,,,,,,3.58,,,,,,3.22,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(C)cccc1C(=O)Nc1ccccc1,,,,,,,,,,,,,3.06,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(Cl)cc(N)cc1OC,,,,,,4.06,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(I)cc(C(=O)c2c(-c3c(C)cc(C)cc3C)oc3ccccc23)cc1I,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(NC(=O)NC)c(OC)c2ccoc2c1OC,,,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(OC)c(Cl)cc(OC)c1C(O)CCc1ccc(O)cc1,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c(OC)ccc(OC)c1C(O)CCc1ccc(O)cc1,,,,,,4.24,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1c2occc2c(O)c2c(=O)cc(C)oc12,,,,,,,,,,,,,4.41,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cc(/C=C\c2ccc([N+](=O)[O-])o2)nc2ccccc12,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cc(=O)c2ccccc2c2ccccc12,,,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cc(C)ccc1C(C)C,,,,,,3.94,,,,,2.76,,2.7,,,,,,,,,,,,2.58,,,,
CCN(CC)CCOc1cc(C)nn1-c1ccccc1,,,,,,,,2.82,,,,,2.95,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cc(C)nn1Cc1ccccc1,,,,,,,,2.87,,,,,3.04,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cc(N)nc(N)n1,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cc2c(nn1)Oc1cc(C(C)=O)ccc1N2C,,,,,,,,,,,,,2.69,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cc2c(nn1)Oc1cc(Cl)ccc1N2C,,,,,,,,,,,,,3.01,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cc2c(nn1)Oc1cc(Cl)ccc1N2CCCN(C)C,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cc2c(nn1)Oc1ccccc1N2C,,,,,,4.06,,2.82,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(-c2[nH]c3ccccc3c2-c2ccc(OCCN(CC)CC)cc2)cc1,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(-c2nc3c(N)nc(N)nc3nc2N)cc1,,,,,,4.09,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(-c2nc3cc(Cl)ccc3s2)cc1,,,,,,,,2.86,,,,,2.35,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,4.78,
CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1,,5.08,,,,,3.05,2.63,,,,,,,,,2.02,,,,,,,,,,5.08,,
CCN(CC)CCOc1ccc(/C(C)=N\O)cc1,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(/C=C/c2cc(C)no2)cc1,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(/C=C/c2ccccc2)cc1,3.62,,,,,,,,,,,,,,,,,,,,,3.45,,,,,,,
CCN(CC)CCOc1ccc(Br)cc1C(=O)Nc1ccccc1,3.19,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,3.02,,,,,,,2.38,,,,,,,,,1.85,,,,,,,,,,4.91,,6.08
CCN(CC)CCOc1ccc(C(=O)NC2CCCCC2)cn1,,,,,,3.85,,,,,,,,,,,,,,,,,3.15,,,,,,
CCN(CC)CCOc1ccc(C(=O)Nc2c(C)cccc2C)cn1,,,,,,,,3.23,,,,,,,,,,,,,,,2.88,,,,,,
CCN(CC)CCOc1ccc(C(=O)Nc2ccccc2)cc1,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(=O)Nc2ccccc2C)cn1,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(=O)Nc2ccccc2OC)cn1,,,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(=O)OC(C)C)cn1,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(=O)OC)cc1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(=O)c2c(-c3c(C)cc(C)cc3C)oc3ccccc23)cc1,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(C)=O)cc1,,,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(N)=O)cn1,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,,,,,,,,,,,,,,,,,2.34,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(F)cc2)c2ccc(C)cc2)cc1,,,,,,,,3.02,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(OC)cc2)c2ccccc2)cc1,,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C2=C(c3ccccc3)CCc3cc(OC)ccc32)cc1,3.38,,,,,,,,,,,,,,,,2.93,,,,,,,,,,,,
CCN(CC)CCOc1ccc(C2=C(c3ccccc3)Cc3cc(OC)ccc32)cc1,3.26,,,,,,,,,,,,,,,,2.92,,,,,,,,,,,,
CCN(CC)CCOc1ccc(CC(C)N(C)C)cc1,,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(CC(NC(=O)c2ccccc2)C(N)=O)cc1,,,,,,,,,,,,,,,,,,,,,,3.58,,,,,,,
CCN(CC)CCOc1ccc(CCc2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,3.63,,,,,,,
CCN(CC)CCOc1ccc(Cl)cc1C(=O)Nc1ccccc1,,,,,,3.85,,2.86,,,,,2.68,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(Cl)cc1C(=O)OC,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(Cl)cc1C(N)=O,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(NC(=O)c2cccnc2)cc1,,,,,,3.54,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(NCc2cc(OC)c(OC)c(OC)c2)cc1,,,,,,3.92,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc(NN)nn1,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc2c(C)cc(=O)oc2c1,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc2c(c1)/C(=C/c1ccccc1)c1ccccc1S2,,,,,,,,2.24,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,3.525,,,,,3.96,3.3,2.57,3.31,,,,,,,,2.75,,,,,,,,,,,,
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCC[N+](C)(CC)CC)ccc1-2,,,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc2c(c1)C(=O)c1ccccc1-2,3.57,,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc2c(c1)OCCO2,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc2c(c1)nc1n2CCCN1CCN(CC)CC,,,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,3.3,,,,,3.57,3.19,2.93,,,,2.57,2.99,,,,2.62,,,,,,,2.54,,,,,
CCN(CC)CCOc1ccc2oc(C(C)=O)cc2c1C(C)=O,,,,,,,,,,,,,,,,,,,,,,,3.37,,,,,,
CCN(CC)CCOc1ccc2sc3ccccc3c(=O)c2c1,,,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cccc(C)c1C,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cccc(N2C(=O)C3C4C=CC(C4)C3C2=O)c1,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cccc2c1OCCO2,,,,,,,,,,,,,3.03,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cccc2ccc(/C=C/c3ccc([N+](=O)[O-])o3)nc12,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1-c1ccccc1,3.39,,,,,4.05,,,,,3.39,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1-c1nc2ccccc2o1,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1-n1c(C)ccc1-c1ccccc1,3.5,,,,,4.14,3.3049998,2.8899999,,,,,,,,,2.7,,2.98,,,,,,,,,,
CCN(CC)CCOc1ccccc1/C=C/c1cc(-c2ccccc2)no1,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1/C=C/c1cc(C)no1,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)CCc1ccc(C(C)(C)C)cc1,,,,,,3.8,,,,,,,3.06,,,,,,,,,3.84,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)CCc1ccc(C)cc1,,,,,,3.87,,,,,,,3.6,,,,,,,,,3.8,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)CCc1cccc(C)c1,,,,,,3.77,,,,,,,3.24,,,,,,,,,3.79,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,3.6,,,,,4.11,3.74,3.01,,,,2.28,3.19,,,,2.7,,,,,4.24,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1C,,,,,,4.19,,,,,,,3.19,,,,,,,,,4.16,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)Nc1ccc(C(F)(F)F)cc1,,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)Nc1ccc(Cl)cc1,,,,,,,,,,,,,3.13,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)Nc1cccc(Cl)c1,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)Nc1ccccc1,3.49,,,,,4.03,,2.97,,,,,3.14,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)Nc1ccccc1Cl,,,,,,,,,,,,,3.21,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)Nc1ccccc1Oc1ccccc1,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1C(=O)OC,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1C(=S)N1CCOCC1,,,,,,,,,,,,,2.87,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1C(C)=O,,,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1C=Nc1ccccc1,,,,,,,,,,,,,2.94,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1O/C(=C\c1ccccc1)C(=O)c1ccccc1,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1OCC(C)=O,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1OCC(C)C,,,,,,4.17,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1OCC(C)O,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1OCC(O)CO,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1Oc1ccc(Cl)cc1,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1Oc1ccccc1,,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccccc1Oc1ccccc1C,,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccnc(N)n1,2.92,,,,,3.08,3.45,,,,,,,,,,2.02,,,2.38,3.08,,,,,,,,
CCN(CC)CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C,,,,,,3.74,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1nc2cnccn2c(=O)c1-c1ccccc1,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ccccc12,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,
CCN(CC)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.79,,,,,,2.92,2.62,,,,,,,,,2.54,,,,,,,,,,,,
CCN(CC)CCOc1nnc(Cc2ccccc2)c2ccccc12,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1nncc2c1N(C)c1ccc(C(C)=O)cc1O2,,,,,,,,,,,,,3.18,,,,,,,,,,,,,,,,
CCN(CC)CCOc1nncc2c1N(C)c1ccc(S(=O)(=O)N(C)C)cc1O2,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,
CCN(CC)CCOc1nncc2c1N(C)c1ccc([N+](=O)[O-])cc1O2,,,,,,,,,,,,,3.12,,,,,,,,,,,,,,,,
CCN(CC)CCOc1nsc2cc(C)ccc12,,,,,,,,,,,,,2.81,,,,,,,,,,,,,,,,
CCN(CC)CCOc1nsc2ccccc12,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,
CCN(CC)CCS,3.185,,,,,,,2.76,,,,,3.05,,,,,,,,,,,,,,,,
CCN(CC)CCS(=O)(=O)c1ccc(OC)c(OC)c1OC,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=N)N,3.225,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=NC)NC,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=NC1CCCCC1)NC1CCCCC1,,,,,,4.76,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,3.29,,,,,4.08,2.38,2.91,,,,,,,,,2.13,,,,4.28,,,,,,,,
CCN(CC)CCSC(=O)C1(c2ccccc2)CCCCC1,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=O)COc1ccc(Cl)cc1,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=O)N(c1ccccc1)c1ccccc1,,,,,,4.035,,,,,,2.935,3.55,,,,2.95,,,,4.26,4.04,,,,,,,
CCN(CC)CCSC(=O)N1c2ccccc2Oc2ccccc21,,,,,,4.18,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=O)N1c2ccccc2Sc2ccccc21,3.6,,,,,4.52,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=O)N1c2ccccc2Sc2cccnc21,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=O)c1ccc(N)cc1,3.1,,,,,,,,,,,,4.72,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=O)c1ccc2c(c1)C(=O)c1cc(C(=O)SCCN(CC)CC)ccc1-2,,,,,,,,,,,3.36,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=S)N(c1ccccc1)c1ccccc1,,,,,,3.74,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC(=S)N1c2ccccc2Sc2ccccc21,3.46,,,,,4.03,,2.97,,,,2.27,2.67,,,,2.27,,,,,,,,,,,,
CCN(CC)CCSC(N)=Nc1ccccc1,3.8,,,,,5.07,,,,,,,3.62,,,,,,,,,,,,,,,,
CCN(CC)CCSC1=C(C#N)C(c2ccc(N(C)C)cc2)(c2cccnc2)C(=O)N1,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSC1=NCCN1,,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,,,,,,4.39,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSCCC1(C)Oc2ccccc2O1,3.54,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,
CCN(CC)CCSCCCN1C(=O)c2ccccc2C1=O,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSCCOC(=O)N1c2ccccc2Sc2cccnc21,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSCc1cc(=O)c(O)co1,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSCc1cccnc1,,,,,,3.65,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSP(C)(=O)N1CCOCC1,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSP(C)(=O)OC1CCCCC1,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSP(C)(=O)OCC(C)C,,,,,,,,,,,,7.17,,,,,,,,,,,,5.69,,,,,
CCN(CC)CCSP1(=O)OCCCO1,,,,,,,,,,,,,2.56,,,,,,,,,,,,,,,,
CCN(CC)CCSS(=O)(=O)c1ccc(C)cc1,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSSCCN(CC)CC,,,,,,3.22,,2.78,,,,,,,,,2.89,,,,,,,,,2.92,,,
CCN(CC)CCSc1c([N+](=O)[O-])nc(C)n1Cc1ccccc1,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSc1ccc(OC)cc1,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSc1ccc2c(c1)Oc1cc(SCCN(CC)CC)ccc1C2=Cc1ccc(Cl)cc1,,,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,
CCN(CC)CCSc1ccccc1C,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSc1ccccc1Cl,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSc1nc2cc(Cl)ccc2c(=O)n1-c1ccccc1,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSc1nc2cc([N+](=O)[O-])ccc2n1C,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSc1nc2ccccc2[nH]1,,,,,,3.65,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSc1nc2ccccc2c(=O)n1-c1ccccc1,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSc1nnc(N(C)C)s1,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCSc1nnc2n1NC=C1Sc3ccccc3N=C12,2.79,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,
